dataset,query_size,query_mode,query_index,elapsed_execution_time,filter_time,plan_time,enumerate_time,n_embeddings,order,max_task_time,n_intersections
friendster,16,dense,76,0.106945,2.15646,28.0468,0.848145,16727452833261,6 14 1 7 11 15 13 4 10 12 0 8 3 9 2 5 ,0.0566197,189781.0
friendster,16,dense,47,0.0601226,2.43608,33.4118,0.726054,4,2 10 3 9 7 6 14 13 0 4 8 1 11 5 12 15 ,0.0122148,116293.0
friendster,16,dense,54,0.0793543,2.19683,62.5942,0.835104,23104476,1 6 4 3 7 9 10 12 15 8 2 11 14 13 5 0 ,0.0283432,139396.0
friendster,16,dense,20,0.0646151,2.41626,48.9527,0.78434,175,11 6 3 5 4 10 12 14 9 13 7 8 0 2 15 1 ,0.0139206,129237.0
friendster,16,dense,77,0.0916248,2.14065,82.3425,0.834877,39164544,9 2 14 12 0 15 1 11 5 6 4 7 8 10 13 3 ,0.017448,156121.0
friendster,16,sparse,69,0.328154,2.0965,56.2196,1.65863,287800208562,3 4 5 7 15 1 2 6 12 11 8 0 14 10 13 9 ,0.2834,401936.0
friendster,16,sparse,20,0.103242,2.12101,31.148,0.99567,767233272,6 12 0 14 7 13 8 11 15 10 2 9 4 5 1 3 ,0.0394437,215343.0
friendster,16,sparse,71,0.16002,2.06152,148.372,1.51938,772349724833,4 0 2 6 11 13 9 15 1 10 5 7 14 3 12 8 ,0.103273,330963.0
friendster,16,sparse,58,0.12563,2.0098,32.3401,1.17091,7524396043047,4 2 1 0 3 7 5 8 6 13 10 12 14 15 9 11 ,0.0588332,270076.0
friendster,16,sparse,8,0.629955,2.09298,45.7433,3.88983,10773498300124,10 11 12 13 15 14 8 1 7 6 5 9 0 2 3 4 ,0.549165,1019246.0
friendster,16,sparse,46,0.081603,2.35297,72.5938,0.903708,131,0 4 7 9 8 14 2 12 3 6 5 1 11 10 15 13 ,0.0148314,169580.0
friendster,16,sparse,81,0.23317,2.07084,61.0727,1.69593,160911419244,6 10 9 11 14 12 5 8 0 2 15 4 13 3 1 7 ,0.172099,432070.0
friendster,16,sparse,85,0.067217,2.41436,38.5625,0.840681,2,4 7 1 8 2 6 9 12 14 0 3 5 11 10 15 13 ,0.0144798,136566.0
friendster,16,sparse,13,16.9686,2.06475,207.972,40.7687,3238958120061,4 1 5 13 6 3 15 10 11 9 0 2 14 7 8 12 ,16.9042,11463842.0
friendster,16,sparse,79,0.156206,1.98211,31.0957,1.17425,1702770906654165,6 3 10 11 8 7 0 12 5 2 1 9 13 4 14 15 ,0.0999987,279936.0
friendster,16,sparse,56,0.123003,2.10601,31.5592,1.49427,1528950599689,7 11 6 10 12 0 8 4 5 1 3 2 14 15 13 9 ,0.0457859,343176.0
friendster,16,dense,41,0.0660888,2.50729,20.7162,0.767748,3,4 12 9 10 7 13 6 0 1 5 3 11 2 8 14 15 ,0.0186863,120293.0
friendster,16,sparse,68,1.38078,2.06995,82.1073,5.03343,904363570900,9 12 7 10 0 3 6 13 15 5 1 8 11 14 4 2 ,1.31199,2232731.0
friendster,16,dense,100,0.0675679,2.39706,49.1625,0.677424,1740,11 10 1 13 0 9 2 12 7 6 8 5 3 14 4 15 ,0.0231977,127830.0
friendster,16,dense,38,0.0786083,2.23735,96.6842,0.802218,11182074,4 0 5 3 8 11 6 7 1 2 12 13 15 10 9 14 ,0.0313053,153869.0
friendster,16,dense,16,0.0798649,2.17717,56.9754,0.939574,44730899157,3 8 2 5 4 0 10 11 6 13 9 15 7 1 12 14 ,0.0386786,152934.0
friendster,16,sparse,45,0.799821,2.22421,85.0514,1.66492,218434852307,2 0 4 8 6 13 7 5 9 12 11 3 15 14 1 10 ,0.750409,438998.0
friendster,16,sparse,44,0.105392,1.99262,69.1327,1.20553,305130331820,9 5 14 13 11 7 8 15 2 3 4 1 12 10 6 0 ,0.0232841,229052.0
friendster,16,sparse,91,0.127027,2.01541,30.0445,0.873774,7537056021,1 7 11 6 10 9 0 4 12 2 5 13 8 3 14 15 ,0.0770718,221721.0
friendster,16,dense,14,0.0714493,2.43716,42.2079,0.833943,761377,5 2 7 1 9 8 13 4 6 0 3 10 11 12 14 15 ,0.013476,135849.0
friendster,16,dense,11,0.0799273,2.38488,109.085,0.991372,2336084,3 12 6 9 13 5 11 4 7 10 8 2 0 1 15 14 ,0.0259233,152996.0
friendster,16,sparse,22,0.100495,2.0882,54.3655,0.841674,134224289928,2 5 4 10 8 12 6 7 13 1 9 11 15 0 14 3 ,0.039126,191472.0
friendster,16,dense,68,0.103589,2.17316,69.6453,0.822382,404830500,9 7 3 4 5 6 12 8 0 1 13 14 10 2 15 11 ,0.0477205,172079.0
friendster,16,sparse,11,1.26668,2.0673,250.187,7.49382,140046288223,0 10 11 12 6 4 9 13 1 5 2 15 8 7 14 3 ,1.19887,2099478.0
friendster,16,sparse,17,0.105709,2.07728,41.4238,1.14461,272294971086,1 0 5 10 3 2 11 6 4 14 7 8 9 15 12 13 ,0.0409035,212920.0
friendster,16,sparse,36,0.100127,2.1274,33.2699,1.12123,638013559254,2 8 4 5 6 11 12 0 10 9 1 14 13 3 7 15 ,0.0406189,222204.0
friendster,16,sparse,59,1.12637,2.11219,96.8208,6.53816,17749169554,0 6 7 9 1 2 3 5 13 15 10 8 12 14 4 11 ,1.0627,1875195.0
friendster,16,dense,62,0.0656261,2.35955,53.6272,0.761988,2,2 1 8 9 10 7 11 12 3 5 4 6 13 0 14 15 ,0.027574,139492.0
friendster,16,dense,96,0.0928993,2.21386,37.1525,0.896386,768302010,5 0 8 7 9 13 12 3 4 10 6 14 1 2 15 11 ,0.0322617,171891.0
